seed,scenario,variant,variant_label,delay_mae,risk_mae,coverage,auroc,recall_at_10
23,load_high,c_v_0x,$c_v$ 0x,0.12769873889411185,0.4775885456989829,0.696,0.7633777777777778,0.28
23,vacation_high,c_v_0x,$c_v$ 0x,0.0485716336268174,0.1705621450800179,0.944,0.8195555555555556,0.4
23,drift_strong,c_v_0x,$c_v$ 0x,0.699460735853844,1.4637371015991598,0.672,0.8158222222222222,0.4
23,overall,c_v_0.5x,$c_v$ 0.5x,0.014656072363252936,0.05253997994031898,0.98,0.8656,0.44
23,load_high,c_v_0.5x,$c_v$ 0.5x,0.12752043017694026,0.47728868610050723,0.696,0.7633777777777778,0.28
23,vacation_high,c_v_0.5x,$c_v$ 0.5x,0.04831378060074291,0.17011880384531414,0.944,0.8195555555555556,0.4
23,drift_strong,c_v_0.5x,$c_v$ 0.5x,0.699250078261957,1.4631923490040266,0.672,0.8158222222222222,0.4
23,overall,c_v_1.5x,$c_v$ 1.5x,0.01464596141053947,0.05220859060074649,0.984,0.8654222222222222,0.44
23,load_high,c_v_1.5x,$c_v$ 1.5x,0.1271643287946795,0.4766891422086699,0.696,0.7635555555555555,0.28
23,vacation_high,c_v_1.5x,$c_v$ 1.5x,0.04781309450671016,0.16925397521524788,0.944,0.8193777777777778,0.4
23,drift_strong,c_v_1.5x,$c_v$ 1.5x,0.6988334967281766,1.4620999584912584,0.68,0.8158222222222222,0.4
23,overall,c_v_2x,$c_v$ 2x,0.014642935383183411,0.052049106529140396,0.984,0.8654222222222222,0.44
23,load_high,c_v_2x,$c_v$ 2x,0.12698839743870483,0.4763883488631746,0.696,0.7635555555555555,0.28
23,vacation_high,c_v_2x,$c_v$ 2x,0.047563430634266615,0.1688218429637366,0.944,0.8193777777777778,0.4
23,drift_strong,c_v_2x,$c_v$ 2x,0.6986252059612866,1.4615523158871548,0.68,0.8158222222222222,0.4
23,overall,c_u_0x,$c_u$ 0x,0.014656369685050253,0.05280249957628046,0.98,0.8656,0.44
23,load_high,c_u_0x,$c_u$ 0x,0.12791607933103466,0.4781094496823051,0.696,0.7630222222222223,0.28
23,vacation_high,c_u_0x,$c_u$ 0x,0.04854425915049669,0.17050090785133443,0.944,0.8193777777777778,0.4
23,drift_strong,c_u_0x,$c_u$ 0x,0.6994759346588691,1.4659487232719566,0.676,0.8158222222222222,0.4
23,overall,c_u_0.5x,$c_u$ 0.5x,0.014653129035409405,0.05258462388902947,0.98,0.8654222222222222,0.44
23,load_high,c_u_0.5x,$c_u$ 0.5x,0.12762910039540165,0.47755051646537966,0.696,0.7633777777777778,0.28
23,vacation_high,c_u_0.5x,$c_u$ 0.5x,0.04829879131909635,0.1700814742870248,0.944,0.8195555555555556,0.4
23,drift_strong,c_u_0.5x,$c_u$ 0.5x,0.699258861076968,1.4632674667568877,0.672,0.8161777777777778,0.4
23,overall,c_u_1.5x,$c_u$ 1.5x,0.014649877606458642,0.05216382384761293,0.984,0.8654222222222222,0.44
23,load_high,c_u_1.5x,$c_u$ 1.5x,0.12705603286765643,0.4764256451553256,0.696,0.7635555555555555,0.28
23,vacation_high,c_u_1.5x,$c_u$ 1.5x,0.047831438963511955,0.1693037399988595,0.944,0.8195555555555556,0.4
23,drift_strong,c_u_1.5x,$c_u$ 1.5x,0.6988247139131656,1.462022899230578,0.68,0.8156444444444444,0.4
23,overall,c_u_2x,$c_u$ 2x,0.014653979293725096,0.05197270957040859,0.984,0.8656,0.44
23,load_high,c_u_2x,$c_u$ 2x,0.12677409764884912,0.47585967572777194,0.696,0.7633777777777778,0.28
23,vacation_high,c_u_2x,$c_u$ 2x,0.04760203280321456,0.16892807272972762,0.944,0.8195555555555556,0.4
23,drift_strong,c_u_2x,$c_u$ 2x,0.6986076403312644,1.4613962463881374,0.68,0.8156444444444444,0.4
23,overall,c_b_0x,$c_b$ 0x,0.014632869387176476,0.05245473415664543,0.98,0.8659555555555556,0.44
23,load_high,c_b_0x,$c_b$ 0x,0.12749537863156304,0.47729115496568103,0.696,0.7632,0.28
23,vacation_high,c_b_0x,$c_b$ 0x,0.04826077187079159,0.17002966251082335,0.944,0.8195555555555556,0.4
23,drift_strong,c_b_0x,$c_b$ 0x,0.6992520396451128,1.4633013146603162,0.676,0.8158222222222222,0.4
23,overall,c_b_0.5x,$c_b$ 0.5x,0.014641821719417091,0.05241182111112957,0.98,0.8663111111111111,0.44
23,load_high,c_b_0.5x,$c_b$ 0.5x,0.12741875004566586,0.47714038759916755,0.696,0.7632,0.28
23,vacation_high,c_b_0.5x,$c_b$ 0.5x,0.048160740717244986,0.16985843771322373,0.944,0.8193777777777778,0.4
23,drift_strong,c_b_0.5x,$c_b$ 0.5x,0.6991469135700898,1.462974409161559,0.676,0.8158222222222222,0.4
23,overall,c_b_1.5x,$c_b$ 1.5x,0.014659726383898317,0.05233329453816203,0.98,0.8650666666666667,0.44
23,load_high,c_b_1.5x,$c_b$ 1.5x,0.12726549287387148,0.4768377516518055,0.696,0.7637333333333334,0.28
23,vacation_high,c_b_1.5x,$c_b$ 1.5x,0.04796602445882531,0.16951497865878906,0.944,0.8193777777777778,0.4
23,drift_strong,c_b_1.5x,$c_b$ 1.5x,0.6989366614200437,1.4623179897044456,0.676,0.8156444444444444,0.4
23,overall,c_b_2x,$c_b$ 2x,0.01466867871613893,0.0522997395623155,0.98,0.8647111111111111,0.44
23,load_high,c_b_2x,$c_b$ 2x,0.12718886428797432,0.47668588098845305,0.696,0.7635555555555555,0.28
23,vacation_high,c_b_2x,$c_b$ 2x,0.04786866632961547,0.16934273902300095,0.944,0.8195555555555556,0.4
23,drift_strong,c_b_2x,$c_b$ 2x,0.6988315353450206,1.4619884683183553,0.676,0.8151111111111111,0.4
23,overall,delta_u_0.04,$\delta_u=0.04$,0.014650774051657704,0.052371051174649755,0.98,0.8654222222222222,0.44
23,load_high,delta_u_0.04,$\delta_u=0.04$,0.12734212145976867,0.4769892535088683,0.696,0.7635555555555555,0.28
23,vacation_high,delta_u_0.04,$\delta_u=0.04$,0.04806338258803515,0.16968687732349808,0.944,0.8195555555555556,0.4
23,drift_strong,delta_u_0.04,$\delta_u=0.04$,0.6990417874950667,1.4626466354135044,0.676,0.8156444444444444,0.4
23,overall,delta_u_0.12,$\delta_u=0.12$,0.014650774051657704,0.052371051174649755,0.98,0.8654222222222222,0.44
23,load_high,delta_u_0.12,$\delta_u=0.12$,0.12734212145976867,0.4769892535088683,0.696,0.7635555555555555,0.28
23,vacation_high,delta_u_0.12,$\delta_u=0.12$,0.04806338258803515,0.16968687732349808,0.944,0.8195555555555556,0.4
23,drift_strong,delta_u_0.12,$\delta_u=0.12$,0.6990417874950667,1.4626466354135044,0.676,0.8156444444444444,0.4
23,overall,delta_u_0.16,$\delta_u=0.16$,0.014650774051657704,0.052371051174649755,0.98,0.8654222222222222,0.44
23,load_high,delta_u_0.16,$\delta_u=0.16$,0.12734212145976867,0.4769892535088683,0.696,0.7635555555555555,0.28
23,vacation_high,delta_u_0.16,$\delta_u=0.16$,0.04806338258803515,0.16968687732349808,0.944,0.8195555555555556,0.4
23,drift_strong,delta_u_0.16,$\delta_u=0.16$,0.6990417874950667,1.4626466354135044,0.676,0.8156444444444444,0.4
29,overall,baseline,Baseline,0.016649385726267625,0.06368925881477956,0.98,0.8723555555555556,0.4
29,load_high,baseline,Baseline,0.14713556228091304,0.5105539726437865,0.72,0.7717333333333334,0.24
29,vacation_high,baseline,Baseline,0.04752982640033554,0.18375109004230866,0.96,0.8419555555555556,0.36
29,drift_strong,baseline,Baseline,0.6710684523690442,1.3692487486828178,0.728,0.8055111111111111,0.36
29,overall,c_v_0x,$c_v$ 0x,0.016661806553552663,0.06410353482287855,0.98,0.8723555555555556,0.4
29,load_high,c_v_0x,$c_v$ 0x,0.14752488825258958,0.5114688204914323,0.728,0.7717333333333334,0.24
29,vacation_high,c_v_0x,$c_v$ 0x,0.04817075515776144,0.18498158906697,0.96,0.8419555555555556,0.36
29,drift_strong,c_v_0x,$c_v$ 0x,0.6714980758202348,1.370396905351661,0.728,0.8053333333333333,0.36
29,overall,c_v_0.5x,$c_v$ 0.5x,0.016651732086678153,0.06389271185524334,0.98,0.8723555555555556,0.4
29,load_high,c_v_0.5x,$c_v$ 0.5x,0.14733022526675132,0.5110118107114097,0.724,0.7717333333333334,0.24
29,vacation_high,c_v_0.5x,$c_v$ 0.5x,0.047847990108985966,0.18436537839128117,0.96,0.8419555555555556,0.36
29,drift_strong,c_v_0.5x,$c_v$ 0.5x,0.6712820980572312,1.3698216930020837,0.728,0.8053333333333333,0.36
29,overall,c_v_1.5x,$c_v$ 1.5x,0.016649214295752272,0.06349021593976742,0.98,0.8723555555555556,0.4
29,load_high,c_v_1.5x,$c_v$ 1.5x,0.14694089929507473,0.5100953034131496,0.72,0.7713777777777778,0.24
29,vacation_high,c_v_1.5x,$c_v$ 1.5x,0.04721385571794419,0.1831369003506308,0.96,0.8416,0.36
29,drift_strong,c_v_1.5x,$c_v$ 1.5x,0.6708574507564111,1.3686750146425426,0.728,0.8055111111111111,0.36
29,overall,c_v_2x,$c_v$ 2x,0.016651860809619355,0.06329560950930667,0.98,0.8723555555555556,0.4
29,load_high,c_v_2x,$c_v$ 2x,0.14674623630923644,0.5096368170555803,0.72,0.7715555555555556,0.24
29,vacation_high,c_v_2x,$c_v$ 2x,0.04689788503555285,0.1825264348415379,0.96,0.8416,0.36
29,drift_strong,c_v_2x,$c_v$ 2x,0.670646449143778,1.3681016930808632,0.728,0.8055111111111111,0.36
29,overall,c_u_0x,$c_u$ 0x,0.016641246666420563,0.06422316449171404,0.98,0.8721777777777778,0.4
29,load_high,c_u_0x,$c_u$ 0x,0.14774013425005694,0.5122183331091049,0.728,0.7713777777777778,0.24
29,vacation_high,c_u_0x,$c_u$ 0x,0.04827599794627246,0.18529836360030555,0.96,0.8423111111111111,0.36
29,drift_strong,c_u_0x,$c_u$ 0x,0.6716121071448216,1.3705179195515729,0.728,0.8067555555555556,0.36
29,overall,c_u_0.5x,$c_u$ 0.5x,0.016642462754569112,0.06395130913707699,0.98,0.8723555555555556,0.4
29,load_high,c_u_0.5x,$c_u$ 0.5x,0.14743784826548498,0.5113876679835349,0.728,0.7713777777777778,0.24
29,vacation_high,c_u_0.5x,$c_u$ 0.5x,0.047893434804979734,0.18452458256103688,0.96,0.8419555555555556,0.36
29,drift_strong,c_u_0.5x,$c_u$ 0.5x,0.6713385796158824,1.369883258821232,0.728,0.8060444444444445,0.36
29,overall,c_u_1.5x,$c_u$ 1.5x,0.0166606415861651,0.06343283417900107,0.98,0.8723555555555556,0.4
29,load_high,c_u_1.5x,$c_u$ 1.5x,0.14683327629634108,0.5097172349823187,0.72,0.7719111111111111,0.24
29,vacation_high,c_u_1.5x,$c_u$ 1.5x,0.047171899294794,0.18298064640838663,0.96,0.8416,0.36
29,drift_strong,c_u_1.5x,$c_u$ 1.5x,0.6708000825770499,1.368611713410282,0.728,0.8049777777777778,0.36
29,overall,c_u_2x,$c_u$ 2x,0.016674715390445002,0.06317865623998942,0.98,0.8723555555555556,0.4
29,load_high,c_u_2x,$c_u$ 2x,0.1465309903117691,0.5088774429277186,0.72,0.7724444444444445,0.24
29,vacation_high,c_u_2x,$c_u$ 2x,0.04681682311718736,0.1822130365352648,0.96,0.8414222222222222,0.36
29,drift_strong,c_u_2x,$c_u$ 2x,0.6705317127850555,1.3679750809637548,0.728,0.8046222222222222,0.36
29,overall,c_b_0x,$c_b$ 0x,0.01664084529520151,0.06379607226491511,0.98,0.8728888888888889,0.4
29,load_high,c_b_0x,$c_b$ 0x,0.1473214760619354,0.5110317146548712,0.728,0.7712,0.24
29,vacation_high,c_b_0x,$c_b$ 0x,0.04765056852574281,0.18397913972672286,0.96,0.8417777777777777,0.36
29,drift_strong,c_b_0x,$c_b$ 0x,0.6712905411757119,1.3696759743346343,0.728,0.8055111111111111,0.36
29,overall,c_b_0.5x,$c_b$ 0.5x,0.016644243595097093,0.06374265976912902,0.98,0.8727111111111111,0.4
29,load_high,c_b_0.5x,$c_b$ 0.5x,0.1472285191714242,0.5107930782655643,0.728,0.7713777777777778,0.24
29,vacation_high,c_b_0.5x,$c_b$ 0.5x,0.04759019746303918,0.18386520954899988,0.96,0.8417777777777777,0.36
29,drift_strong,c_b_0.5x,$c_b$ 0.5x,0.671179496772378,1.3694625914833154,0.728,0.8055111111111111,0.36
29,overall,c_b_1.5x,$c_b$ 1.5x,0.016654527857438158,0.06363586949512555,0.98,0.8728888888888889,0.4
29,load_high,c_b_1.5x,$c_b$ 1.5x,0.14704260539040184,0.5103143959588351,0.72,0.7715555555555556,0.24
29,vacation_high,c_b_1.5x,$c_b$ 1.5x,0.0474694553376319,0.1836367798470779,0.96,0.8419555555555556,0.36
29,drift_strong,c_b_1.5x,$c_b$ 1.5x,0.6709574079657105,1.3690344382720692,0.728,0.8049777777777778,0.36
29,overall,c_b_2x,$c_b$ 2x,0.01665966998860869,0.06358552815360019,0.98,0.8727111111111111,0.4
29,load_high,c_b_2x,$c_b$ 2x,0.14694964849989062,0.5100743463762377,0.72,0.7719111111111111,0.24
29,vacation_high,c_b_2x,$c_b$ 2x,0.047409084274928265,0.18352227759702308,0.96,0.8421333333333333,0.36
29,drift_strong,c_b_2x,$c_b$ 2x,0.6708463635623766,1.3688214586308425,0.728,0.8046222222222222,0.36
29,overall,delta_u_0.04,$\delta_u=0.04$,0.016649385726267625,0.06368925881477956,0.98,0.8723555555555556,0.4
29,load_high,delta_u_0.04,$\delta_u=0.04$,0.14713556228091304,0.5105539726437865,0.72,0.7717333333333334,0.24
29,vacation_high,delta_u_0.04,$\delta_u=0.04$,0.04752982640033554,0.18375109004230866,0.96,0.8419555555555556,0.36
29,drift_strong,delta_u_0.04,$\delta_u=0.04$,0.6710684523690442,1.3692487486828178,0.728,0.8055111111111111,0.36
29,overall,delta_u_0.12,$\delta_u=0.12$,0.016649385726267625,0.06368925881477956,0.98,0.8723555555555556,0.4
29,load_high,delta_u_0.12,$\delta_u=0.12$,0.14713556228091304,0.5105539726437865,0.72,0.7717333333333334,0.24
29,vacation_high,delta_u_0.12,$\delta_u=0.12$,0.04752982640033554,0.18375109004230866,0.96,0.8419555555555556,0.36
29,drift_strong,delta_u_0.12,$\delta_u=0.12$,0.6710684523690442,1.3692487486828178,0.728,0.8055111111111111,0.36
29,overall,delta_u_0.16,$\delta_u=0.16$,0.016649385726267625,0.06368925881477956,0.98,0.8723555555555556,0.4
29,load_high,delta_u_0.16,$\delta_u=0.16$,0.14713556228091304,0.5105539726437865,0.72,0.7717333333333334,0.24
29,vacation_high,delta_u_0.16,$\delta_u=0.16$,0.04752982640033554,0.18375109004230866,0.96,0.8419555555555556,0.36
29,drift_strong,delta_u_0.16,$\delta_u=0.16$,0.6710684523690442,1.3692487486828178,0.728,0.8055111111111111,0.36
31,overall,baseline,Baseline,0.0156216935229028,0.054456141256964505,0.98,0.8682666666666666,0.48
31,load_high,baseline,Baseline,0.14521695554735933,0.5163453093039426,0.66,0.7413333333333333,0.2
31,vacation_high,baseline,Baseline,0.0438460369620321,0.16691858504043008,0.964,0.8289777777777778,0.32
31,drift_strong,baseline,Baseline,0.6310278159554433,1.3304584282086247,0.708,0.8176,0.36
31,overall,c_v_0x,$c_v$ 0x,0.01565272711182315,0.054840660288105095,0.98,0.8682666666666666,0.48
31,load_high,c_v_0x,$c_v$ 0x,0.14559871069844457,0.5172455949362864,0.66,0.7413333333333333,0.2
31,vacation_high,c_v_0x,$c_v$ 0x,0.0443765064501939,0.1677454964050728,0.964,0.8288,0.32
31,drift_strong,c_v_0x,$c_v$ 0x,0.6314163355288456,1.3314940000185747,0.708,0.8177777777777778,0.36
31,overall,c_v_0.5x,$c_v$ 0.5x,0.01563678568957092,0.05464557377663822,0.98,0.8682666666666666,0.48
31,load_high,c_v_0.5x,$c_v$ 0.5x,0.14540783312290195,0.5167958726444526,0.664,0.7413333333333333,0.2
31,vacation_high,c_v_0.5x,$c_v$ 0.5x,0.044111271706112995,0.1673324408436619,0.964,0.8289777777777778,0.32
31,drift_strong,c_v_0.5x,$c_v$ 0.5x,0.6312211257411664,1.330974913565445,0.708,0.8177777777777778,0.36
31,overall,c_v_1.5x,$c_v$ 1.5x,0.015607549928142339,0.05426967453818115,0.98,0.8682666666666666,0.48
31,load_high,c_v_1.5x,$c_v$ 1.5x,0.14502607797181674,0.5158939017639295,0.66,0.7413333333333333,0.2
31,vacation_high,c_v_1.5x,$c_v$ 1.5x,0.04358080221795119,0.16650392509680645,0.964,0.8289777777777778,0.32
31,drift_strong,c_v_1.5x,$c_v$ 1.5x,0.6308369466664072,1.3299431438248495,0.708,0.8176,0.36
31,overall,c_v_2x,$c_v$ 2x,0.015601740449913373,0.05409125758309284,0.98,0.8679111111111111,0.48
31,load_high,c_v_2x,$c_v$ 2x,0.1448356962222846,0.5154425621465675,0.66,0.7413333333333333,0.2
31,vacation_high,c_v_2x,$c_v$ 2x,0.04331556747387028,0.16608845707639955,0.964,0.8289777777777778,0.32
31,drift_strong,c_v_2x,$c_v$ 2x,0.6306460773773711,1.3294271100226127,0.708,0.8174222222222223,0.36
31,overall,c_u_0x,$c_u$ 0x,0.015635182430730865,0.0549533528440553,0.98,0.8682666666666666,0.48
31,load_high,c_u_0x,$c_u$ 0x,0.1457609560435457,0.5177066622674449,0.66,0.7422222222222222,0.2
31,vacation_high,c_u_0x,$c_u$ 0x,0.044385133523202114,0.1676816002300625,0.964,0.8288,0.32
31,drift_strong,c_u_0x,$c_u$ 0x,0.631508760949622,1.3317519535324487,0.708,0.8181333333333334,0.36
31,overall,c_u_0.5x,$c_u$ 0.5x,0.015626389552882217,0.054696981556386366,0.98,0.8682666666666666,0.48
31,load_high,c_u_0.5x,$c_u$ 0.5x,0.1454889557954525,0.5170271947968313,0.66,0.7418666666666667,0.2
31,vacation_high,c_u_0.5x,$c_u$ 0.5x,0.044114764346696186,0.16730059526820215,0.964,0.8288,0.32
31,drift_strong,c_u_0.5x,$c_u$ 0.5x,0.6312659160212767,1.3310645547435653,0.708,0.8177777777777778,0.36
31,overall,c_u_1.5x,$c_u$ 1.5x,0.01561959110412986,0.054218877305782585,0.98,0.8682666666666666,0.48
31,load_high,c_u_1.5x,$c_u$ 1.5x,0.14494495529926618,0.5156609919107821,0.66,0.7411555555555556,0.2
31,vacation_high,c_u_1.5x,$c_u$ 1.5x,0.043577309577367995,0.16653555325903163,0.964,0.8289777777777778,0.32
31,drift_strong,c_u_1.5x,$c_u$ 1.5x,0.6307915763435141,1.329869476250255,0.708,0.8174222222222223,0.36
31,overall,c_u_2x,$c_u$ 2x,0.015624555330542763,0.054002017795271647,0.98,0.8680888888888889,0.48
31,load_high,c_u_2x,$c_u$ 2x,0.144672955051173,0.5149742287332342,0.66,0.7416888888888888,0.2
31,vacation_high,c_u_2x,$c_u$ 2x,0.0433085821927039,0.16615148349686842,0.964,0.8288,0.32
31,drift_strong,c_u_2x,$c_u$ 2x,0.6305553367315851,1.3293169055868075,0.708,0.8174222222222223,0.36
31,overall,c_b_0x,$c_b$ 0x,0.015661955917547928,0.05467772218175093,0.98,0.8682666666666666,0.48
31,load_high,c_b_0x,$c_b$ 0x,0.14543100254055702,0.5169001937950529,0.66,0.7408,0.2
31,vacation_high,c_b_0x,$c_b$ 0x,0.04393198209922636,0.16705606253726454,0.964,0.8293333333333334,0.32
31,drift_strong,c_b_0x,$c_b$ 0x,0.6312024840891834,1.3305073804376928,0.708,0.8172444444444444,0.36
31,overall,c_b_0.5x,$c_b$ 0.5x,0.01564178605492287,0.05456706271992159,0.98,0.8680888888888889,0.48
31,load_high,c_b_0.5x,$c_b$ 0.5x,0.1453239790439582,0.5166231321184351,0.66,0.7409777777777777,0.2
31,vacation_high,c_b_0.5x,$c_b$ 0.5x,0.04388900953062922,0.1669873988721996,0.964,0.8288,0.32
31,drift_strong,c_b_0.5x,$c_b$ 0.5x,0.631114693061927,1.3304566389700396,0.708,0.8174222222222223,0.36
31,overall,c_b_1.5x,$c_b$ 1.5x,0.0156021701098756,0.05434495552459731,0.98,0.8675555555555555,0.48
31,load_high,c_b_1.5x,$c_b$ 1.5x,0.1451099320507605,0.5160667221745125,0.664,0.7418666666666667,0.2
31,vacation_high,c_b_1.5x,$c_b$ 1.5x,0.04380306439343496,0.1668496197417316,0.964,0.8284444444444444,0.32
31,drift_strong,c_b_1.5x,$c_b$ 1.5x,0.6309429187844434,1.3304607960824073,0.708,0.8174222222222223,0.36
31,overall,c_b_2x,$c_b$ 2x,0.015585008250931426,0.05423350324180971,0.98,0.8675555555555555,0.48
31,load_high,c_b_2x,$c_b$ 2x,0.14500290855416165,0.5157873675699395,0.664,0.7420444444444444,0.2
31,vacation_high,c_b_2x,$c_b$ 2x,0.043760091824837824,0.16678050166998634,0.964,0.8282666666666667,0.32
31,drift_strong,c_b_2x,$c_b$ 2x,0.6308580216134436,1.3304637216202375,0.708,0.8172444444444444,0.36
31,overall,delta_u_0.04,$\delta_u=0.04$,0.0156216935229028,0.054456141256964505,0.98,0.8682666666666666,0.48
31,load_high,delta_u_0.04,$\delta_u=0.04$,0.14521695554735933,0.5163453093039426,0.66,0.7413333333333333,0.2
31,vacation_high,delta_u_0.04,$\delta_u=0.04$,0.0438460369620321,0.16691858504043008,0.964,0.8289777777777778,0.32
31,drift_strong,delta_u_0.04,$\delta_u=0.04$,0.6310278159554433,1.3304584282086247,0.708,0.8176,0.36
31,overall,delta_u_0.12,$\delta_u=0.12$,0.0156216935229028,0.054456141256964505,0.98,0.8682666666666666,0.48
31,load_high,delta_u_0.12,$\delta_u=0.12$,0.14521695554735933,0.5163453093039426,0.66,0.7413333333333333,0.2
31,vacation_high,delta_u_0.12,$\delta_u=0.12$,0.0438460369620321,0.16691858504043008,0.964,0.8289777777777778,0.32
31,drift_strong,delta_u_0.12,$\delta_u=0.12$,0.6310278159554433,1.3304584282086247,0.708,0.8176,0.36
31,overall,delta_u_0.16,$\delta_u=0.16$,0.0156216935229028,0.054456141256964505,0.98,0.8682666666666666,0.48
31,load_high,delta_u_0.16,$\delta_u=0.16$,0.14521695554735933,0.5163453093039426,0.66,0.7413333333333333,0.2
31,vacation_high,delta_u_0.16,$\delta_u=0.16$,0.0438460369620321,0.16691858504043008,0.964,0.8289777777777778,0.32
31,drift_strong,delta_u_0.16,$\delta_u=0.16$,0.6310278159554433,1.3304584282086247,0.708,0.8176,0.36
37,overall,baseline,Baseline,0.015309572713741082,0.05167876784991687,0.98,0.8954666666666666,0.52
37,load_high,baseline,Baseline,0.12251704381276822,0.4545997858625683,0.724,0.8044444444444444,0.24
37,vacation_high,baseline,Baseline,0.03845067296965672,0.13816307174811546,0.968,0.8622222222222222,0.48
37,drift_strong,baseline,Baseline,0.7355426363120893,1.4834325543366091,0.716,0.8330666666666666,0.52
37,overall,c_v_0x,$c_v$ 0x,0.015350549421092765,0.05206501533486447,0.98,0.8956444444444445,0.52
37,load_high,c_v_0x,$c_v$ 0x,0.12291142357370329,0.4553771018762616,0.724,0.8044444444444444,0.24
37,vacation_high,c_v_0x,$c_v$ 0x,0.038998843403540026,0.13910036057408842,0.968,0.8622222222222222,0.48
37,drift_strong,c_v_0x,$c_v$ 0x,0.7360121096864085,1.4846980553013096,0.716,0.8328888888888889,0.52
37,overall,c_v_0.5x,$c_v$ 0.5x,0.015323444673641608,0.05186832260690751,0.98,0.8954666666666666,0.52
37,load_high,c_v_0.5x,$c_v$ 0.5x,0.12271423369323575,0.45498882319267064,0.724,0.8044444444444444,0.24
37,vacation_high,c_v_0.5x,$c_v$ 0.5x,0.03872425509699854,0.13863109503582607,0.968,0.8622222222222222,0.48
37,drift_strong,c_v_0.5x,$c_v$ 0.5x,0.7357773729992488,1.484065787355456,0.716,0.8328888888888889,0.52
37,overall,c_v_1.5x,$c_v$ 1.5x,0.015299101396608786,0.05149528692300425,0.98,0.8952888888888889,0.52
37,load_high,c_v_1.5x,$c_v$ 1.5x,0.12231985393230069,0.45420998562174986,0.724,0.8044444444444444,0.24
37,vacation_high,c_v_1.5x,$c_v$ 1.5x,0.03818134814165491,0.13769968595758164,0.968,0.8622222222222222,0.48
37,drift_strong,c_v_1.5x,$c_v$ 1.5x,0.7353100011663779,1.482798354674221,0.712,0.8332444444444445,0.52
37,overall,c_v_2x,$c_v$ 2x,0.015292149529156703,0.051318060477147355,0.98,0.8952888888888889,0.52
37,load_high,c_v_2x,$c_v$ 2x,0.12212266405183315,0.45381941818824056,0.724,0.8044444444444444,0.24
37,vacation_high,c_v_2x,$c_v$ 2x,0.037916922482560664,0.13724607608390155,0.968,0.8622222222222222,0.48
37,drift_strong,c_v_2x,$c_v$ 2x,0.7350802180785609,1.4821656516104595,0.712,0.8332444444444445,0.52
37,overall,c_u_0x,$c_u$ 0x,0.015332089806839392,0.052168164584739975,0.98,0.8954666666666666,0.52
37,load_high,c_u_0x,$c_u$ 0x,0.12312182642367694,0.4559094868846526,0.724,0.8046222222222222,0.24
37,vacation_high,c_u_0x,$c_u$ 0x,0.03903298082860234,0.13920748978652792,0.968,0.8624,0.48
37,drift_strong,c_u_0x,$c_u$ 0x,0.7361013327798632,1.4848727221571032,0.716,0.8334222222222222,0.52
37,overall,c_u_0.5x,$c_u$ 0.5x,0.015314759386853609,0.05192130928942329,0.98,0.8954666666666666,0.52
37,load_high,c_u_0.5x,$c_u$ 0.5x,0.12281744577380042,0.455255805362053,0.724,0.8046222222222222,0.24
37,vacation_high,c_u_0.5x,$c_u$ 0.5x,0.038741323809529694,0.13868517296736105,0.968,0.8622222222222222,0.48
37,drift_strong,c_u_0.5x,$c_u$ 0.5x,0.7358219845459764,1.4841535364503649,0.72,0.8334222222222222,0.52
37,overall,c_u_1.5x,$c_u$ 1.5x,0.015309180934614603,0.0514416357799057,0.98,0.8956444444444445,0.52
37,load_high,c_u_1.5x,$c_u$ 1.5x,0.12221664185173603,0.453941411162482,0.724,0.8044444444444444,0.24
37,vacation_high,c_u_1.5x,$c_u$ 1.5x,0.03816876132268938,0.1376594641088698,0.968,0.8620444444444444,0.48
37,drift_strong,c_u_1.5x,$c_u$ 1.5x,0.7352646464426936,1.4827344651203893,0.712,0.8328888888888889,0.52
37,overall,c_u_2x,$c_u$ 2x,0.015318522717241562,0.051220712815945174,0.98,0.8956444444444445,0.52
37,load_high,c_u_2x,$c_u$ 2x,0.12191623989070383,0.4532806639976334,0.72,0.8042666666666667,0.24
37,vacation_high,c_u_2x,$c_u$ 2x,0.03789298499549114,0.13717721559731297,0.968,0.8620444444444444,0.48
37,drift_strong,c_u_2x,$c_u$ 2x,0.734993645808591,1.4820538066659181,0.712,0.8327111111111111,0.52
37,overall,c_b_0x,$c_b$ 0x,0.015342731501985967,0.051896641702943634,0.98,0.8956444444444445,0.52
37,load_high,c_b_0x,$c_b$ 0x,0.12269731935061766,0.45498865359599555,0.724,0.8049777777777778,0.24
37,vacation_high,c_b_0x,$c_b$ 0x,0.03865016787343015,0.13849857056079146,0.968,0.8627555555555556,0.48
37,drift_strong,c_b_0x,$c_b$ 0x,0.7357460457519036,1.4839465348460374,0.72,0.8330666666666666,0.52
37,overall,c_b_0.5x,$c_b$ 0.5x,0.015325038878362462,0.05178765342815633,0.98,0.8954666666666666,0.52
37,load_high,c_b_0.5x,$c_b$ 0.5x,0.12260649069662943,0.4547944558766471,0.724,0.8049777777777778,0.24
37,vacation_high,c_b_0.5x,$c_b$ 0.5x,0.03855008280625809,0.13832990777652462,0.968,0.8622222222222222,0.48
37,drift_strong,c_b_0.5x,$c_b$ 0.5x,0.7356443410319964,1.48368956752054,0.716,0.8330666666666666,0.52
37,overall,c_b_1.5x,$c_b$ 1.5x,0.015294106549119703,0.05156969426202441,0.98,0.8954666666666666,0.52
